,status_id,screen_name_x,account.type,class_type
14607,1189589033472741378,human#9,human,human
14608,1212497610155724806,bot#4,bot,gpt2
14609,1220964553162276864,bot#10,bot,others
14610,1095906517277016065,human#10,human,human
14611,1177930992268394496,bot#10,bot,others
14612,1536403651857510400,human#17,human,human
14613,1215881637717794816,bot#4,bot,gpt2
14614,1219756592943382528,bot#10,bot,others
14615,1138714843970560001,bot#12,bot,rnn
14616,1220871797945651202,human#6,human,human
14617,1206016638316929024,human#12,human,human
14618,1227604096888143872,human#3,human,human
14619,1137205666857115648,bot#22,bot,gpt2
14620,844198036863508481,human#4,human,human
14621,888634166702747648,human#4,human,human
14622,1605587406526107654,human#1,human,human
14623,1580229561416941569,bot#1,bot,gpt3
14624,1279160972935135232,human#12,human,human
14625,1208476563575951360,human#7,human,human
14626,1220315243949314048,bot#14,bot,gpt2
14627,1230167572865323008,human#7,human,human
14628,1152394984080859136,bot#12,bot,rnn
14629,1616594537912176642,bot#8,bot,gpt3
14630,1229583597029314560,bot#12,bot,rnn
14631,1213324209536917504,bot#10,bot,others
14632,844823434051801089,human#4,human,human
14633,938619219356172288,bot#11,bot,others
14634,1203840433291436032,bot#4,bot,gpt2
14635,1280484878744793090,human#12,human,human
14636,1010571055449198592,human#4,human,human
14637,1223471070130274304,bot#10,bot,others
14638,1134184996191625216,bot#12,bot,rnn
14639,1169155421401210881,bot#12,bot,rnn
14640,1654593813757796358,human#5,human,human
14641,1222852038519853056,bot#13,bot,gpt2
14642,1610718375184941070,human#1,human,human
14643,1111170809362407424,human#4,human,human
14644,1220503793948741632,human#7,human,human
14645,1281206685395292160,human#12,human,human
14646,1205483006405808128,human#12,human,human
14647,1150420586536902656,human#10,human,human
14648,1208247467818594305,human#12,human,human
14649,1085444842987999232,human#10,human,human
14650,1220711191468597249,human#7,human,human
14651,934904743951982592,bot#11,bot,others
14652,1163829493049335808,human#3,human,human
14653,1212678975245422592,bot#4,bot,gpt2
14654,729210137680982017,human#4,human,human
14655,1177840393783656448,bot#10,bot,others
14656,1218231543350484992,bot#10,bot,others
14657,1485077054714355714,human#17,human,human
14658,1227432921788801024,human#12,human,human
14659,1179876062148214784,bot#12,bot,rnn
14660,946078372588695552,bot#11,bot,others
14661,1226625347447394306,bot#3,bot,gpt2
14662,1221340028451713024,human#10,human,human
14663,1116363341365014528,human#10,human,human
14664,1386845415362945024,bot#24,bot,gpt3
14665,1175407330382557184,bot#2,bot,gpt2
14666,1111772210425819137,human#4,human,human
14667,1380300262393442307,bot#24,bot,gpt3
14668,1172205518846193664,bot#12,bot,rnn
14669,1215264759353958400,bot#4,bot,gpt2
14670,1622074986813947911,human#1,human,human
14671,1132493852575617026,bot#12,bot,rnn
14672,1610745226724839434,human#1,human,human
14673,900594019453075456,human#4,human,human
14674,928321609114382336,bot#11,bot,others
14675,1101701335542452224,human#10,human,human
14676,1653616275145506817,bot#23,bot,chatgpt
14677,1203418939931250688,bot#10,bot,others
14678,1221150883913728000,human#7,human,human
14679,1136419721387970560,bot#12,bot,rnn
14680,1156008506740240384,bot#2,bot,gpt2
14681,1052936364822425600,human#10,human,human
14682,1193226892934959104,human#10,human,human
14683,1214975855559995392,human#7,human,human
14684,1214739596313010176,human#6,human,human
14685,1217310443301195776,bot#9,bot,gpt2
14686,936746888534962176,bot#11,bot,others
14687,1204777624964403200,human#12,human,human
14688,1148257722090979329,bot#12,bot,rnn
14689,1012233827622649857,human#10,human,human
14690,905647561913974785,human#4,human,human
14691,1196105359355711488,human#12,human,human
14692,1217822859969560576,human#6,human,human
14693,1273632231026823168,human#9,human,human
14694,1172658502705147904,bot#12,bot,rnn
14695,907066805520359425,human#4,human,human
14696,1190688454943707136,human#4,human,human
14697,1198371396558168064,bot#4,bot,gpt2
14698,1016350236959113221,human#10,human,human
14699,1273882078128439297,human#4,human,human
14700,1220736566001160193,human#10,human,human
14701,1084849593324466176,human#10,human,human
14702,1220102366185316358,bot#3,bot,gpt2
14703,1186640635429715968,bot#12,bot,rnn
14704,1059473102566916096,human#10,human,human
14705,1195189714258554880,bot#10,bot,others
14706,1214741734267203584,human#6,human,human
14707,1655136940851699717,human#5,human,human
14708,1227884584186122240,bot#4,bot,gpt2
14709,880906490495807488,human#4,human,human
14710,1220379121777180673,human#7,human,human
14711,1221704396301590528,bot#14,bot,gpt2
14712,1084945066626494464,bot#11,bot,others
14713,1200585678070931456,bot#17,bot,gpt2
14714,1207906475319775233,bot#4,bot,gpt2
14715,1638039056637648898,human#17,human,human
14716,1176141670888300544,bot#4,bot,gpt2
14717,1156834235891666945,bot#12,bot,rnn
14718,1220013726935351296,human#12,human,human
14719,948463978610601984,human#4,human,human
14720,1361396800146448388,bot#24,bot,gpt3
14721,940944540369690624,bot#11,bot,others
14722,1138563849437581312,bot#12,bot,rnn
14723,1227750298007089153,bot#4,bot,gpt2
14724,1138382654787637248,bot#12,bot,rnn
14725,1177447807289970689,bot#10,bot,others
14726,1623423995583385602,human#1,human,human
14727,1611878364200976386,human#1,human,human
14728,1230654219570511872,bot#4,bot,gpt2
14729,1203418197527080962,bot#4,bot,gpt2
14730,1225199674543357954,human#7,human,human
14731,1251869990497763328,human#12,human,human
14732,1198843791739801601,bot#10,bot,others
14733,1575674161510301697,human#17,human,human
14734,1227975199791861761,human#7,human,human
14735,1200908808425529344,bot#17,bot,gpt2
14736,1190573262599639042,bot#4,bot,gpt2
14737,934391358667624448,bot#11,bot,others
14738,1576278968134615040,human#17,human,human
14739,1255701089858605056,human#9,human,human
14740,939223189518925824,bot#11,bot,others
14741,1204495751503474689,bot#4,bot,gpt2
14742,1381377145465868291,bot#24,bot,gpt3
14743,1223248966822825984,bot#18,bot,gpt2
14744,954006360810651649,bot#11,bot,others
14745,1623589903975186439,bot#8,bot,gpt3
14746,1226747660138188804,bot#10,bot,others
14747,940461350106439681,bot#11,bot,others
14748,1191077333941121024,bot#4,bot,gpt2
14749,877641283702882304,bot#20,bot,rnn
14750,1617770457322913792,human#1,human,human
14751,1083305336348397568,human#4,human,human
14752,1196615577030287360,bot#2,bot,gpt2
14753,1654213967076814848,bot#23,bot,chatgpt
14754,1087741170673807360,human#10,human,human
14755,1226906403832389632,human#10,human,human
14756,1108547306981187585,human#4,human,human
14757,1216984814437355520,human#7,human,human
14758,1217404908653203456,bot#4,bot,gpt2
14759,1212014612960423936,bot#4,bot,gpt2
14760,941759910458540032,bot#11,bot,others
14761,1225986024649756672,human#6,human,human
14762,1181926964275351553,human#2,human,human
14763,1223288796986269697,human#10,human,human
14764,1166365025457467392,human#10,human,human
14765,1142489716928868354,bot#12,bot,rnn
14766,938558828496355328,bot#11,bot,others
14767,1148861703876042753,bot#12,bot,rnn
14768,1210687061486759936,human#7,human,human
14769,1226301598990819328,human#9,human,human
14770,1446490689169199104,bot#24,bot,gpt3
14771,1208591976859361281,bot#4,bot,gpt2
14772,1186972825418006528,bot#12,bot,rnn
14773,1225101970064601088,human#7,human,human
14774,1200938603968389120,bot#17,bot,gpt2
14775,1215896248915378177,human#15,human,human
14776,1658231655134552064,bot#23,bot,chatgpt
14777,1054599481482592256,human#10,human,human
14778,1195382918169776130,human#10,human,human
14779,1576435954050469888,human#17,human,human
14780,1218526759462801413,human#12,human,human
14781,1223697533442174976,bot#13,bot,gpt2
14782,1217597406788763650,human#7,human,human
14783,1524619305685454849,human#17,human,human
14784,917488695393079296,human#4,human,human
14785,1222931487114158080,human#7,human,human
14786,1252235263327125506,human#12,human,human
14787,880088585294295040,bot#20,bot,rnn
14788,1142084563063070720,human#10,human,human
14789,1136886519031971840,human#4,human,human
14790,1164383981908848640,bot#12,bot,rnn
14791,1256356950817849344,human#9,human,human
14792,1208475000191234048,human#6,human,human
14793,1658898468868595712,bot#23,bot,chatgpt
14794,1605599096064004102,human#1,human,human
14795,1219665964184174597,bot#2,bot,gpt2
14796,1622740278036627457,bot#8,bot,gpt3
14797,1214003469234761728,human#10,human,human
14798,1218019615995060225,bot#4,bot,gpt2
14799,1176916560822206464,bot#12,bot,rnn
14800,1496667307631788032,human#17,human,human
14801,1187619298274988032,bot#4,bot,gpt2
14802,1275866179350003714,bot#1,bot,gpt3
14803,1210267959588864000,human#5,human,human
14804,885886605206183937,human#4,human,human
14805,1037551783025897472,human#10,human,human
14806,1057505127848914944,human#10,human,human
14807,1219167687080861697,bot#13,bot,gpt2
14808,1162787458322329600,human#10,human,human
14809,1163598809114349568,bot#12,bot,rnn
14810,1220464752704610304,bot#3,bot,gpt2
14811,1594031864397774848,human#17,human,human
14812,1025413145261527040,human#11,human,human
14813,1381608651161489411,bot#24,bot,gpt3
14814,1213374179908706304,bot#4,bot,gpt2
14815,1179265754153312256,human#15,human,human
14816,1269048275245514752,human#4,human,human
14817,1220225054128033792,human#7,human,human
14818,1230601313794183170,human#10,human,human
14819,1192275513164697601,bot#10,bot,others
14820,1370459580719718402,bot#24,bot,gpt3
14821,1209519103645376512,bot#2,bot,gpt2
14822,1174183202866511872,human#4,human,human
14823,747819923989213184,human#4,human,human
14824,932458624986750979,bot#11,bot,others
14825,1637872988119769091,bot#8,bot,gpt3
14826,1155742786571796480,human#4,human,human
14827,1217317486925737984,bot#4,bot,gpt2
14828,1516708532728520705,human#17,human,human
14829,1216585666345230336,bot#9,bot,gpt2
14830,1631015247661391873,bot#23,bot,chatgpt
14831,1577052439961776128,human#17,human,human
14832,1200584936668966914,bot#17,bot,gpt2
14833,1145534328866107392,bot#22,bot,gpt2
14834,1408136996841742349,bot#24,bot,gpt3
14835,1639079490877018113,human#17,human,human
14836,1534335381658669056,human#17,human,human
14837,1382759843375816706,bot#1,bot,gpt3
14838,1178709338371710976,bot#4,bot,gpt2
14839,1181539772327583744,bot#10,bot,others
14840,1633976621161132033,bot#23,bot,chatgpt
14841,1175318777824591872,bot#10,bot,others
14842,1243627022838116352,bot#1,bot,gpt3
14843,1656195550553972737,bot#23,bot,chatgpt
14844,1203856822748119041,bot#10,bot,others
14845,970824151471742977,human#4,human,human
14846,901252463847723008,human#4,human,human
14847,1170378453482463234,human#2,human,human
14848,1604212850351808515,human#1,human,human
14849,1113872120230993920,human#10,human,human
14850,1016681454204477442,human#10,human,human
14851,1593857870163869698,human#17,human,human
14852,1200232913964609537,bot#2,bot,gpt2
14853,1605590016201150464,human#1,human,human
14854,695779198737260544,human#8,human,human
14855,1183637058008637440,bot#4,bot,gpt2
14856,1186337539193475073,human#9,human,human
14857,1222564230899142662,bot#19,bot,others
14858,1154487214203531264,bot#11,bot,others
14859,929015934253015040,bot#11,bot,others
14860,1124079966369603584,human#3,human,human
14861,1181158061429399553,bot#14,bot,gpt2
14862,1200852664512208896,human#11,human,human
14863,1219793129001406468,bot#3,bot,gpt2
14864,1184649828564963329,human#2,human,human
14865,1207997072466575361,bot#4,bot,gpt2
14866,1206695532418125824,bot#10,bot,others
14867,944417430104764417,bot#11,bot,others
14868,937230071324073985,bot#11,bot,others
14869,1207040016293253121,bot#4,bot,gpt2
14870,1203280278178824192,bot#12,bot,rnn
14871,1435289522246328325,bot#24,bot,gpt3
14872,1617298822270427138,human#1,human,human
14873,1195989982399234048,bot#10,bot,others
14874,1614060273765175297,human#1,human,human
14875,1341423217911750664,bot#1,bot,gpt3
14876,1166001800899526656,human#10,human,human
14877,1139916175578550274,human#10,human,human
14878,1175062090123337728,bot#10,bot,others
14879,1188998179724726273,human#10,human,human
14880,1194824072011698176,human#12,human,human
14881,1619861762874171393,human#17,human,human
14882,1123101966635282432,bot#12,bot,rnn
14883,1190695316690857984,bot#4,bot,gpt2
14884,1280853299600789505,human#12,human,human
14885,1161364083964145666,bot#12,bot,rnn
14886,946108564396949504,bot#11,bot,others
14887,1044463234936299520,human#10,human,human
14888,1143486282456113152,bot#12,bot,rnn
14889,1247588653850742784,bot#1,bot,gpt3
14890,1203718435647176705,human#12,human,human
14891,1218351021048528896,human#7,human,human
14892,1215705938839003136,human#7,human,human
14893,745012853782908928,human#8,human,human
14894,1149453316755083266,bot#2,bot,gpt2
14895,1225951407280283649,human#7,human,human
14896,1000284468932902917,human#4,human,human
14897,1206623610351366145,bot#17,bot,gpt2
14898,1081750746918309888,human#10,human,human
14899,1637992791048437761,bot#8,bot,gpt3
14900,929589116106240001,bot#11,bot,others
14901,1230157993284530178,human#12,human,human
14902,1170574773094502401,bot#12,bot,rnn
14903,1653143725730672640,human#5,human,human
14904,1604561214478090247,human#1,human,human
14905,1264944672377655296,bot#1,bot,gpt3
14906,833158389123407874,human#4,human,human
14907,1222600757389725698,human#12,human,human
14908,1198370028153950209,human#12,human,human
14909,1049710890667274241,human#4,human,human
14910,1161122492242522113,bot#12,bot,rnn
14911,1618197089812463616,bot#8,bot,gpt3
14912,1152092995224629249,bot#12,bot,rnn
14913,1153806805979430914,human#4,human,human
14914,1615248290781745153,human#17,human,human
14915,1209490830710341633,human#3,human,human
14916,1229178773171470337,bot#4,bot,gpt2
14917,1157377817534849024,bot#12,bot,rnn
14918,1085379089270157312,human#10,human,human
14919,942152496671109120,bot#11,bot,others
14920,1141976334182150149,bot#12,bot,rnn
14921,1131859674112724992,bot#12,bot,rnn
14922,1175205500914286593,bot#4,bot,gpt2
14923,1214894523580592131,bot#9,bot,gpt2
14924,1356324056279220232,bot#1,bot,gpt3
14925,1221489042874884101,human#6,human,human
14926,1518008598911021056,human#16,human,human
14927,1213369506615066624,bot#10,bot,others
14928,1620228509527601153,human#1,human,human
14929,1364694765502042114,bot#24,bot,gpt3
14930,1258461227493228544,human#9,human,human
14931,1357509490078228480,bot#24,bot,gpt3
14932,1272763047015116801,human#4,human,human
14933,1224814922078527488,bot#10,bot,others
14934,1141290395562676224,bot#22,bot,gpt2
14935,1225305052702629889,human#7,human,human
14936,945806578749341697,bot#11,bot,others
14937,1192131137771986944,human#10,human,human
14938,1214592687812182017,human#7,human,human
14939,1043910847444090880,bot#11,bot,others
14940,1224108553977368577,human#12,human,human
14941,1078849810336079877,human#4,human,human
14942,1207284407947546630,bot#10,bot,others
14943,1192983732560416769,human#10,human,human
14944,1205094831317553153,human#12,human,human
14945,1187376448027316229,bot#4,bot,gpt2
14946,1198691511329792000,bot#17,bot,gpt2
14947,1216235644323684352,bot#12,bot,rnn
14948,1225328285388804097,bot#13,bot,gpt2
14949,1653906652956082178,bot#23,bot,chatgpt
14950,1140818670412632064,human#10,human,human
14951,1121501421516382208,bot#12,bot,rnn
14952,1174953627145736194,bot#12,bot,rnn
14953,1154237122368245760,bot#12,bot,rnn
14954,1226265745249755138,bot#19,bot,others
14955,930465493894406144,bot#11,bot,others
14956,1206602168339292160,bot#12,bot,rnn
14957,1230285611535192064,human#7,human,human
14958,1186607883657433088,bot#4,bot,gpt2
14959,1070944689405157376,human#10,human,human
14960,1181622211917926400,bot#15,bot,gpt2
14961,1181174617366335488,bot#12,bot,rnn
14962,997147011932610560,bot#11,bot,others
14963,1625452235441184769,human#1,human,human
14964,1157800604468572160,bot#12,bot,rnn
14965,725113314045468672,bot#16,bot,rnn
14966,1243282869562118144,human#4,human,human
14967,858360521078210560,human#4,human,human
14968,1072868058266398724,human#10,human,human
14969,1209494587472928768,human#7,human,human
14970,751589880547848192,human#8,human,human
14971,1207543756884340736,human#7,human,human
14972,948403697167474688,bot#11,bot,others
14973,1192899843200573440,bot#4,bot,gpt2
14974,1085785626702573569,human#10,human,human
14975,1190204116133269504,bot#12,bot,rnn
14976,1222943886626185218,bot#4,bot,gpt2
14977,1213621100061442048,human#10,human,human
14978,1100070847815942144,human#10,human,human
14979,1063903388025282560,human#10,human,human
14980,1221117799679971328,human#10,human,human
14981,1181340149973688320,human#9,human,human
14982,943118867269746690,bot#11,bot,others
14983,1222556672834535425,bot#19,bot,others
14984,1197534774182785027,human#12,human,human
14985,1226231262928678915,human#12,human,human
14986,843885268805599232,human#4,human,human
14987,1192046254169059329,bot#12,bot,rnn
14988,763530417098125312,human#4,human,human
14989,1243659623284039686,bot#1,bot,gpt3
14990,1219290625704525827,human#10,human,human
14991,1201959539681005568,bot#4,bot,gpt2
14992,1197617428429234176,bot#4,bot,gpt2
14993,1222232910238908416,bot#10,bot,others
14994,1208471806815997953,human#12,human,human
14995,1230611615541866498,bot#3,bot,gpt2
14996,1197298118330474498,human#12,human,human
14997,1173624842962255873,human#10,human,human
14998,1054022610915352576,human#8,human,human
14999,1132614647847170048,bot#12,bot,rnn
15000,1576477906569601024,human#17,human,human
15001,1217504882065903616,human#6,human,human
15002,1654875560500248580,human#5,human,human
15003,1228574252623941632,bot#4,bot,gpt2
15004,1636851505109057538,bot#8,bot,gpt3
15005,1655653038302846987,human#5,human,human
15006,1223425601257844737,bot#4,bot,gpt2
15007,1220813534063419392,bot#9,bot,gpt2
15008,1217142085477916673,human#2,human,human
15009,1354835374787473409,bot#1,bot,gpt3
15010,1199018432030814210,bot#17,bot,gpt2
15011,1213566448666214402,human#7,human,human
15012,1140103995853168641,bot#12,bot,rnn
15013,791226388997087232,human#4,human,human
15014,1192438840822099969,bot#12,bot,rnn
15015,1137569087817543682,human#4,human,human
15016,938800424844328960,bot#11,bot,others
15017,1257328372474134532,human#9,human,human
15018,1178618238017531904,bot#4,bot,gpt2
15019,572505672035659776,human#8,human,human
15020,1059272588663250945,human#10,human,human
15021,886078695210967040,human#4,human,human
15022,1230720656519548930,human#7,human,human
15023,1209979384347496449,bot#4,bot,gpt2
15024,1657979301923553281,bot#23,bot,chatgpt
15025,1174881339281002496,human#4,human,human
15026,1591273391910457345,human#17,human,human
15027,942031706604814336,bot#11,bot,others
15028,965991882072444928,human#4,human,human
15029,1364623245610221576,bot#1,bot,gpt3
15030,1190687300532891648,bot#12,bot,rnn
15031,1034667167755554816,human#10,human,human
15032,1223996616069140481,human#7,human,human
15033,1594557165624127488,human#17,human,human
15034,1128930371871993856,bot#12,bot,rnn
15035,1143689602458411008,human#5,human,human
15036,1217934394742099968,human#7,human,human
15037,1203783393852493826,human#12,human,human
15038,1175930276150677511,bot#4,bot,gpt2
15039,1139286306259816449,human#5,human,human
15040,1169852761904578560,bot#10,bot,others
15041,1576450432221687808,human#17,human,human
15042,1354297915129221121,bot#24,bot,gpt3
15043,1198735499730571264,bot#17,bot,gpt2
15044,1617356626423611393,human#1,human,human
15045,1220026748206829568,human#6,human,human
15046,1072764993613967360,bot#11,bot,others
15047,1116158063499567104,human#3,human,human
15048,884211731911761920,human#3,human,human
15049,1222342551048355840,human#4,human,human
15050,946652150754508801,bot#11,bot,others
15051,1054190626067992576,human#10,human,human
15052,718908020424646656,human#4,human,human
15053,1131436887611043840,bot#12,bot,rnn
15054,1228107590862811136,human#9,human,human
15055,1207810127824220160,bot#12,bot,rnn
15056,1210472779528564736,human#7,human,human
15057,1228463577335554049,human#12,human,human
15058,1190928893164654596,bot#12,bot,rnn
15059,1519020832369954817,human#17,human,human
15060,1142636282427973632,human#2,human,human
15061,1220061581389615104,bot#21,bot,gpt2
15062,1196518074691837953,human#2,human,human
15063,1628491421115207682,bot#8,bot,gpt3
15064,1202753327387332609,human#13,human,human
15065,1176865002566934528,human#9,human,human
15066,708451028501450752,bot#16,bot,rnn
15067,1224451021511880707,bot#3,bot,gpt2
15068,1198641795095134214,human#13,human,human
15069,1169218584213483520,bot#10,bot,others
15070,930525889149861888,bot#11,bot,others
15071,1577361260382822400,human#17,human,human
15072,1218714695256899584,bot#14,bot,gpt2
15073,945142200416927744,bot#11,bot,others
15074,1169849998726455299,bot#12,bot,rnn
15075,1226603687444799489,human#4,human,human
15076,1483146746205200386,bot#1,bot,gpt3
15077,1188491304331669504,human#10,human,human
15078,1548848398622605312,human#17,human,human
15079,1140194595281625090,bot#12,bot,rnn
15080,1216753958070276097,human#4,human,human
15081,1169759402066186248,bot#12,bot,rnn
15082,1658901169148948480,bot#23,bot,chatgpt
15083,1214940894945824768,bot#4,bot,gpt2
15084,1118885706997194753,human#10,human,human
15085,1621544652540084224,bot#8,bot,gpt3
15086,1223057056971624448,human#7,human,human
15087,1044835104542076928,human#10,human,human
15088,1199722539074744320,human#10,human,human
15089,1211795060368592896,human#6,human,human
15090,1659121320460681216,bot#23,bot,chatgpt
15091,1225476534321860608,bot#12,bot,rnn
15092,1277116708713459712,human#4,human,human
15093,1274888336608571392,human#7,human,human
15094,1496619165506945026,human#17,human,human
15095,1219963910620680192,human#12,human,human
15096,1200987922796703744,bot#10,bot,others
15097,1052568537007448064,human#10,human,human
15098,1222589334739673088,human#12,human,human
15099,1199315900027015168,bot#17,bot,gpt2
15100,1178861088047280128,bot#4,bot,gpt2
15101,1255280801769545730,human#11,human,human
15102,871171607473115136,human#4,human,human
15103,1128330835155767297,human#10,human,human
15104,1195081720116207616,bot#4,bot,gpt2
15105,1171604303498203136,bot#10,bot,others
15106,1150576715338567681,bot#2,bot,gpt2
15107,1210347885386178560,human#12,human,human
15108,1120700181786157059,human#10,human,human
15109,1255287918937194496,human#9,human,human
15110,1422239697212936198,bot#1,bot,gpt3
15111,1216193111409512448,bot#10,bot,others
15112,1186577684597362689,bot#4,bot,gpt2
15113,944175847090503680,bot#11,bot,others
15114,1226528994394288128,human#12,human,human
15115,1187467548452950016,bot#4,bot,gpt2
15116,1631803629647835136,bot#23,bot,chatgpt
15117,1179694867284295680,bot#12,bot,rnn
15118,1069281271455629313,human#8,human,human
15119,1139561397057028096,human#10,human,human
15120,1168491044733779968,bot#12,bot,rnn
15121,1169095025315045376,bot#12,bot,rnn
15122,1549879256981057536,human#16,human,human
15123,1217881062300274688,human#7,human,human
15124,1197751566431862785,bot#17,bot,gpt2
15125,1209005970438811648,bot#4,bot,gpt2
15126,839257722189135873,human#4,human,human
15127,1205597152476577792,bot#17,bot,gpt2
15128,1207749727904616448,bot#12,bot,rnn
15129,1203062799208996867,human#2,human,human
15130,1656926251368726528,human#16,human,human
15131,1129081366757253120,bot#12,bot,rnn
15132,1207549345081389056,human#7,human,human
15133,1055498023063568384,human#10,human,human
15134,1144694086785327105,human#4,human,human
15135,1216533340687196160,human#7,human,human
15136,1625669336244404225,bot#8,bot,gpt3
15137,684705736987918336,human#8,human,human
15138,1198992021576245249,bot#12,bot,rnn
15139,946803150748467200,bot#11,bot,others
15140,1221900690420903937,bot#9,bot,gpt2
15141,1019590624197128193,human#10,human,human
15142,1227970717230088192,bot#10,bot,others
15143,796170979919728642,bot#16,bot,rnn
15144,1132024868965240832,human#5,human,human
15145,1133550816596336640,bot#12,bot,rnn
15146,1029016807032610816,human#10,human,human
15147,1220264264709083137,bot#4,bot,gpt2
15148,1358931536557395972,bot#24,bot,gpt3
15149,1143878870614999043,bot#12,bot,rnn
15150,1185692602907185153,bot#4,bot,gpt2
15151,1063900475689336832,human#10,human,human
15152,1199854908083712000,bot#17,bot,gpt2
15153,1205206153518403585,human#11,human,human
15154,1540838948863324160,human#16,human,human
15155,1012896753132040192,human#8,human,human
15156,1104582731856375808,human#10,human,human
15157,1033430718553022464,human#10,human,human
15158,1223454832989757440,human#7,human,human
15159,1654325751246737409,human#5,human,human
15160,1633598071165849600,bot#8,bot,gpt3
15161,953416234271322113,bot#11,bot,others
15162,923697805994033154,human#8,human,human
15163,1222670768359776263,bot#13,bot,gpt2
15164,1034457255393914880,human#10,human,human
15165,1216872069591289858,human#12,human,human
15166,1205968739625316353,bot#17,bot,gpt2
15167,945957573240295424,bot#11,bot,others
15168,1224573332952977408,bot#10,bot,others
15169,1021156545856339968,human#10,human,human
15170,1029398031026642946,human#10,human,human
15171,1065423464855560192,human#3,human,human
15172,1154279001906565122,human#4,human,human
15173,1160850700789661697,bot#12,bot,rnn
15174,1209679086848659458,human#7,human,human
15175,1617053054565552128,human#1,human,human
15176,922876849369354240,human#4,human,human
15177,851576284442447873,bot#6,bot,rnn
15178,1171664713245253632,bot#10,bot,others
15179,1226320875202310144,human#7,human,human
15180,1225923945691537408,human#12,human,human
15181,1214995733763379200,human#7,human,human
15182,1225904212191531009,human#7,human,human
15183,938649417145573376,bot#11,bot,others
15184,1199751883042304000,bot#17,bot,gpt2
15185,1225603358200942592,human#6,human,human
15186,1203695081376690177,human#12,human,human
15187,1131467086604013568,bot#12,bot,rnn
15188,1023802183161077760,human#10,human,human
15189,1604685764050173953,human#1,human,human
15190,941971308472025088,bot#11,bot,others
15191,1073963488358223874,human#10,human,human
15192,1206583138534735876,human#12,human,human
15193,812989568756699136,human#4,human,human
15194,1453054321902460932,bot#1,bot,gpt3
15195,1404102465205702659,bot#24,bot,gpt3
15196,1204430606521626625,bot#10,bot,others
15197,1658002003992408065,bot#23,bot,chatgpt
15198,1212134143045320706,human#12,human,human
15199,1076137143326564353,human#10,human,human
15200,1200585419248881664,bot#17,bot,gpt2
15201,1654211827159674880,bot#23,bot,chatgpt
15202,1122195997352812545,bot#12,bot,rnn
15203,1361792485115105282,bot#24,bot,gpt3
15204,1090997498678636544,human#10,human,human
15205,1223410671812890625,bot#10,bot,others
15206,1223480740865703936,human#7,human,human
15207,1229042784360812544,bot#10,bot,others
15208,1172887755589767169,bot#10,bot,others
15209,1222044020525785088,human#7,human,human
15210,1220122928756465664,human#6,human,human
15211,1228418892663488517,human#12,human,human
15212,1357738996554559490,bot#24,bot,gpt3
15213,1193737586415558656,human#10,human,human
15214,1215491397215604736,human#7,human,human
15215,1640416749270040577,bot#8,bot,gpt3
15216,1221885590645411846,bot#14,bot,gpt2
15217,1510897499829010432,human#17,human,human
15218,1201407941439455234,bot#12,bot,rnn
15219,1368343100536451074,bot#24,bot,gpt3
15220,1249416995617026048,bot#1,bot,gpt3
15221,1203823861042577409,bot#12,bot,rnn
15222,1163906718717186048,human#9,human,human
15223,1519364346534539270,human#17,human,human
15224,1520238302133047296,human#16,human,human
15225,1548789774600679424,human#17,human,human
15226,949551252609748992,bot#11,bot,others
15227,1205967989503168513,bot#12,bot,rnn
15228,1405572164129116163,bot#24,bot,gpt3
15229,1655276497240830017,human#5,human,human
15230,1203310477863833602,bot#12,bot,rnn
15231,1221643998206533632,bot#14,bot,gpt2
15232,932730139183431681,human#8,human,human
15233,1065524634467020800,human#10,human,human
15234,1205511974991192064,human#10,human,human
15235,1200732615730446336,bot#17,bot,gpt2
15236,1187255148613160960,bot#4,bot,gpt2
15237,1193199064676028426,bot#4,bot,gpt2
15238,1195775733932707840,human#12,human,human
15239,1599526580102914048,human#1,human,human
15240,1191725599645163524,human#2,human,human
15241,930978871536578560,bot#11,bot,others
15242,1201501394680864770,human#12,human,human
15243,1211048160296079361,human#12,human,human
15244,1171480743551193088,bot#12,bot,rnn
15245,1041137930310283265,human#10,human,human
15246,1221672713678356480,bot#3,bot,gpt2
15247,1197906168749801472,human#10,human,human
15248,1228891797142687745,bot#10,bot,others
15249,1174379846090145792,bot#12,bot,rnn
15250,1162421047494205440,bot#12,bot,rnn
15251,1210345748933595137,human#12,human,human
15252,1631505039239045120,bot#23,bot,chatgpt
15253,1653974539746017280,bot#23,bot,chatgpt
15254,1270910529054392321,human#9,human,human
15255,1058837875578400769,human#4,human,human
15256,1654730991087370246,human#5,human,human
15257,1190956998214520832,bot#4,bot,gpt2
15258,1200863428505690112,bot#17,bot,gpt2
15259,1189822314361192448,bot#4,bot,gpt2
15260,1189623676653596672,human#4,human,human
15261,1194041680019755010,human#12,human,human
15262,1078805548529643520,human#4,human,human
15263,1197180572201709568,human#10,human,human
15264,1119735058040901634,human#4,human,human
15265,1206335971974959107,human#12,human,human
15266,1285601031980630017,bot#1,bot,gpt3
15267,867868429684015109,human#4,human,human
15268,1212732894864707590,human#15,human,human
15269,1227318548806144000,human#7,human,human
15270,1604560769701617665,human#1,human,human
15271,1230084646907465728,bot#10,bot,others
15272,1210320188211679232,bot#4,bot,gpt2
15273,1211030803179876353,human#12,human,human
15274,1201532174190571520,human#12,human,human
15275,1094480777402712064,human#10,human,human
15276,1225319353358274561,human#10,human,human
